"date","o3","blh","z","msl","rh","ssrd","strd","tcc","tmax","Direction","ws"
2000-02-12,30.3626937866211,453.706767785384,183.87942091559,102305.809934499,78.603759765625,67.6377777777778,242.922699652778,0.248668609709086,278.666870117188,216.006194619973,5.63656377792358
2000-02-13,33.6014785766602,814.506053252446,119.227824907013,101482.819752071,86.4834976196289,77.0811111111111,230.300032552083,0.598568660065395,276.680999755859,261.742607181241,6.58110618591309
2000-02-14,28.8056888580322,877.051307831145,166.166842058432,102077.095578754,75.7587375640869,49.1966666666667,251.345741102431,0.615796621550448,277.742370605469,273.612667744734,5.30814552307129
2000-02-15,27.1109085083008,732.391810571156,101.337619262653,101250.659605657,85.7491607666016,61.6744444444444,258.662176649306,0.855248500756345,280.181030273438,254.093911803248,5.38399314880371
2000-02-16,31.4815483093262,830.614287832071,2.0123634856158,100026.29634211,87.3828639984131,45.8222222222222,290.491629774306,0.81789327514482,276.844421386719,243.328159285827,6.16785144805908
2000-02-17,24.4886817932129,621.836466210217,26.8436774298751,100339.001845444,87.7488555908203,47.4955555555556,263.763640407986,0.634718386157593,274.527374267578,262.259719385532,3.846764087677
2000-02-18,22.9862174987793,531.668106239115,52.162326405689,100655.829991188,90.3273143768311,58.9477777777778,239.955925564236,0.956418903454222,274.529724121094,208.196390575571,5.02165794372559
2000-02-19,17.1603317260742,348.185246730578,21.2142746354686,100265.163473937,93.8677272796631,20.1011111111111,273.986121961806,0.992019287993309,277.647338867188,257.365596602252,3.1237211227417
2000-02-20,30.8314590454102,680.669276100643,168.125291250661,102113.337912769,89.0323677062988,27.0866666666667,295.021114366319,0.649153861414334,275.3515625,344.397432823643,4.66277694702148
2000-02-21,24.12473487854,537.079466293207,230.46773902561,102920.945101132,76.7832126617432,54.9444444444444,265.852497829861,0.530602902355539,274.715179443359,277.941045166671,1.97916162014008
2000-02-22,13.6155548095703,430.488257785847,194.878618123107,102448.502587437,86.8987064361572,81.1477777777778,223.861748046875,0.808539209254353,276.724060058594,247.609002432583,3.48769569396973
2000-02-23,25.7897357940674,409.975427813357,203.586885229018,102550.091880236,84.5242538452148,47.4422222222222,270.661083984375,0.548624357195085,277.453125,236.115298586789,2.04383611679077
2000-02-24,25.5968627929688,443.639121173119,171.140392100092,102123.613752804,86.7520580291748,78.6633333333333,246.038332248264,0.901469488655571,279.898803710938,238.750588298207,5.45985221862793
2000-02-25,25.7285442352295,431.054562907787,173.82756657315,102164.594048991,88.224573135376,11.5377777777778,295.123468967014,0.791585918545855,276.222442626953,274.73836651018,3.62377667427063
2000-02-26,27.8044738769531,519.083547973783,247.638328455151,103104.618050257,80.8399639129639,58.3977777777778,272.078053385417,0.507500038149719,279.666870117188,259.328042528687,3.91443371772766
2000-02-27,36.3196601867676,353.03030166273,220.297466825035,102745.578968802,72.2138957977295,79.0088888888889,242.416328125,0.35414218790633,281.074035644531,195.126504203969,4.51154041290283
2000-02-28,35.4382362365723,859.747540216314,112.127307951932,101365.17061347,70.219820022583,107.447777777778,221.701185980903,0.923931454382762,287.001586914062,219.424555315531,8.56230926513672
2000-02-29,32.6428527832031,860.125076964274,101.096229013378,101249.675094037,77.1521167755127,75.5777777777778,280.631226128472,0.906306746220462,281.194458007812,214.932126199783,7.27206134796143
2000-03-01,34.2557373046875,921.663566881746,-7.45195609915507,99908.7702674607,82.3900299072266,63.1777777777778,272.685123697917,0.85671341156464,279.921844482422,252.576818198735,6.52103614807129
2000-03-02,34.6886329650879,1078.90762240707,125.258026605876,101562.811321205,77.671272277832,70.7244444444444,278.540648871528,0.992904338273321,277.692260742188,264.809174264338,7.2265157699585
2000-03-03,37.2115821838379,1187.19774628025,16.6642961632905,100212.67669819,84.5739192962646,76.0333333333333,268.202779947917,0.804174995804641,279.767456054688,240.669723508719,10.0033893585205
2000-03-04,39.4516830444336,1226.71325923339,98.7734171807348,101240.445297598,83.5103130340576,27.3366666666667,290.560221354167,0.70773503425855,274.906127929688,285.571268657086,7.48762321472168
2000-03-05,37.632266998291,1026.36709164931,217.974654992392,102760.40817508,85.1767101287842,95.3211111111111,243.612303602431,0.851433628859743,274.752227783203,286.675113679688,6.4697470664978
2000-03-06,32.1373138427734,673.181463932771,213.288040530058,102666.325783384,77.7641372680664,77.8122222222222,245.502914496528,0.681732867411312,280.071166992188,246.067612790771,6.7400598526001
2000-03-07,25.0122165679932,832.942431111157,156.625095412573,101927.449812499,79.0237083435059,94.9844444444444,253.979931640625,0.745853234249394,282.467651367188,251.733107708801,8.81832408905029
2000-03-08,19.808708190918,801.418112656501,122.825905981108,101500.048705423,94.1456642150879,51.2277777777778,307.576486545139,1.000000000001,283.940277099609,256.758457028121,8.08677864074707
2000-03-09,35.3058128356934,1243.38779893495,105.878488668821,101294.408840775,93.3902168273926,15.2188888888889,334.325609809028,0.945477850854768,284.947387695312,280.452470842224,9.97583389282227
2000-03-10,33.6916236877441,1027.94016143247,194.118011111242,102425.920352151,77.4008798599243,42.6177777777778,324.512850477431,0.915340362871615,278.502685546875,302.048232259625,4.25275135040283
2000-03-11,37.9218215942383,1114.52192229796,97.7850835186101,101203.772239749,92.1658229827881,103.931111111111,272.758448350694,0.914699464392986,281.165405273438,277.685450627619,7.69206714630127
2000-03-12,32.8805618286133,918.643272898067,199.127997416943,102481.914450544,83.3446826934814,50.4366666666667,308.603375651042,0.944302870310615,278.626251220703,306.07749768319,2.29867243766785
2000-03-13,28.2928256988525,537.457003041167,196.960039706476,102425.551160293,79.2701988220215,74.2777777777778,293.002100694444,0.754902110388133,283.094146728516,244.028768440042,3.1702709197998
2000-03-14,39.3168334960938,637.567164041882,131.593382016086,101615.667288809,94.4317474365234,104.387777777778,281.730015190972,0.99273648390987,282.595306396484,271.028355457817,6.48707056045532
2000-03-15,38.9199562072754,1364.95463177806,174.533519188954,102188.09926392,81.6240692138672,9.22444444444444,316.062426215278,0.735461523203051,276.796661376953,300.785964809677,8.12046432495117
2000-03-16,38.1353759765625,1186.31682720167,187.354529598545,102333.314727885,77.8433675765991,108.392222222222,259.373012152778,0.661575084309669,279.058868408203,312.004780327903,7.37460327148438
2000-03-17,32.3036003112793,841.437007940256,186.306987007352,102305.994530427,95.9059906005859,106.712222222222,282.530518663194,0.945157401615454,279.615478515625,316.259897149783,6.14522409439087
2000-03-18,29.8480777740479,417.589085563882,202.215970794458,102516.187761319,98.6806182861328,33.9666666666667,310.453761935764,0.999969481025827,278.626373291016,336.133246532175,2.52106094360352
2000-03-19,37.5155792236328,590.563838920868,250.749074497691,103139.629744747,83.4494743347168,16.1233333333333,305.696351996528,0.82456167122008,279.138000488281,357.00649214409,3.00997924804688
2000-03-20,30.0046863555908,401.858387732218,232.908968716388,102907.408066356,84.194881439209,139.416666666667,255.536533203125,0.718676086858003,279.7998046875,300.227544045664,2.39125275611877
2000-03-21,26.6830883026123,347.807709982617,195.498034611812,102417.921195238,85.4458427429199,127.022222222222,259.449259982639,0.537210260480453,281.644958496094,283.461427813481,1.43422615528107
2000-03-22,29.9560966491699,442.946970468526,149.834286701845,101827.583415035,74.7622718811035,134.214444444444,263.244050564236,0.0171364045605348,285.741577148438,217.878273260954,1.70030725002289
2000-03-23,34.2356834411621,431.809636403707,125.326344600953,101521.400301184,79.4103879928589,155.621111111111,248.449605034722,0.416645049060252,285.539367675781,87.8943201740652,1.62042927742004
2000-03-24,27.0782794952393,325.092582313694,94.3373020336863,101153.562147124,86.6360263824463,158.877777777778,246.013993055556,0.883585369204302,282.24462890625,118.908558872919,4.01870203018188
2000-03-25,27.3549041748047,653.04617070824,104.284402117007,101266.042599721,83.6586151123047,73.2166666666667,291.617269965278,0.888254772405743,284.922241210938,238.434368357648,3.5623025894165
2000-03-26,34.9867362976074,506.121452960491,80.7238028811934,100985.949043802,83.1473026275635,105.227777777778,303.654253472222,0.88486716616156,280.473999023438,224.015612983622,2.91114568710327
2000-03-27,35.9119987487793,564.765494476938,74.0969573586517,100908.972541506,82.9950656890869,96.4466666666667,278.068682725694,0.9870904735029,282.132446289062,60.1796748586291,2.63644433021545
2000-03-28,32.0569915771484,581.943416509115,112.254834876077,101395.505877764,91.2767219543457,115.755555555556,256.09126953125,1.000000000001,276.675109863281,358.59643682321,3.65844464302063
2000-03-29,28.2837314605713,603.777625099466,125.48119872313,101549.458882357,93.4258499145508,46.8044444444444,303.461512586806,0.997054918896823,279.337463378906,60.8687212353481,5.89714908599854
2000-03-30,30.4429111480713,708.795763823659,72.2523714915525,100887.682477721,86.5102596282959,74.0677777777778,309.203677300347,0.98530511345529,279.504699707031,43.118425860217,5.57725286483765
2000-03-31,29.2573928833008,877.932226909718,55.5463444285402,100684.688488052,83.3416652679443,80.8322222222222,300.393054470486,0.996108830666466,279.518951416016,291.975030603238,2.57017469406128
2000-04-01,34.7423706054688,538.023308163107,39.837760093663,100489.385995415,81.6530818939209,80.1855555555556,297.685788845486,0.897654616758969,281.971771240234,225.235455072364,2.31171703338623
2000-04-02,42.950382232666,676.264680707777,42.9849424002447,100525.197605596,81.0185613632202,119.051111111111,272.146498480903,0.603589031481323,284.08740234375,201.120217042416,2.39250493049622
2000-04-03,52.9854583740234,512.72834604979,-30.1790757950197,99643.259789915,61.5915994644165,112.444444444444,273.931764322917,0.604260448935125,289.252624511719,128.687067422917,4.4614953994751
2000-04-04,32.5238456726074,454.524764072631,-68.4143803735334,99187.9231656188,65.6126708984375,190.578888888889,250.466052517361,0.900019837334862,286.19970703125,211.052735938449,3.26292872428894
2000-04-05,40.6049728393555,651.5360237164,40.7714393597256,100504.522861574,75.1912832260132,112.608888888889,288.639747178819,0.478201821983818,280.83056640625,341.797377392109,4.27135181427002
2000-04-06,41.6752700805664,806.451935962634,207.066548444978,102585.965022393,58.0102424621582,152.28,255.468583984375,0.00312819495621325,280.551147460938,355.555604243893,3.10013294219971
2000-04-07,37.9680328369141,745.353905584448,248.089227222664,103084.497094021,76.2018852233887,193.188888888889,217.723719618056,0.576823890254765,282.380462646484,320.384189249597,4.13382863998413
2000-04-08,36.7344093322754,579.489427647375,208.000227711041,102577.042885836,78.3483724594116,166.595555555556,249.993800998264,0.754291730884677,281.958679199219,311.258796671345,1.55022728443146
2000-04-09,41.0257034301758,678.152364447576,144.551028415832,101777.988642173,76.6071405410767,129.653333333333,264.103077256944,0.567698716678094,281.365417480469,79.6827244286647,3.86423802375793
2000-04-10,43.4057540893555,727.169218891044,110.032222769548,101360.740311179,64.3409414291382,162.412222222222,254.557151692708,0.304274182473952,281.353698730469,60.1737148381776,3.01028537750244
2000-04-11,47.2995567321777,1069.28043533409,1.34284713385386,100021.066124128,60.9902896881104,181.32,239.693497178819,0.663009476142791,284.441833496094,142.411663674601,2.65879893302917
2000-04-12,30.5563945770264,590.689684503521,-65.572351778299,99212.2898282163,76.1748485565186,162.191111111111,268.056703559028,0.848763218532122,280.832092285156,187.251137550147,4.42386150360107
2000-04-13,40.2004127502441,1051.66205376262,-35.1753985017058,99575.8207439382,68.7486591339111,97.4611111111111,272.904778645833,0.63880792883075,282.341278076172,213.905791838843,6.0139045715332
2000-04-14,35.5489120483398,1251.00145668548,-0.0371763667166807,99997.9301010559,75.9543895721436,167.901111111111,254.723736979167,0.684281201838242,281.590179443359,236.812110895043,4.9875922203064
2000-04-15,33.2441711425781,480.323108516561,-5.57093396801438,99936.3365928235,81.6331882476807,136.601111111111,279.058424479167,0.973845238277899,285.043609619141,179.682640644915,3.74019312858582
2000-04-16,43.1531448364258,1280.44932302635,12.0642178280553,100147.698931264,60.1735382080078,84.6888888888889,289.515696614583,0.489249690996376,285.24609375,213.061599757411,5.03979539871216
2000-04-17,34.974739074707,677.082676995023,9.96457811266583,100118.840434399,61.7483158111572,193.638888888889,259.541566840278,0.842110081944448,287.197387695312,192.792792407573,4.42588806152344
2000-04-18,36.057933807373,920.530956637866,83.8208853247181,101010.746430234,65.8020420074463,125.306666666667,291.791470269097,1.000000000001,286.576599121094,205.750730298257,3.27343034744263
2000-04-19,24.1825122833252,315.213704075408,88.3936364619221,101067.048188508,85.921667098999,166.138888888889,291.304818793403,0.757908229442655,284.845275878906,343.07918872748,2.25625014305115
2000-04-20,47.3209800720215,787.952635312596,128.828780481939,101539.859894061,72.3844709396362,71.38,311.877210286458,0.249996185129103,291.099304199219,175.956235251566,2.48862457275391
2000-04-21,57.5129241943359,760.958757833459,122.780360651056,101459.806792952,64.310004234314,232.097777777778,265.237875434028,0.393877893581333,294.525451660156,204.623447375617,3.2525794506073
2000-04-22,59.1631546020508,722.764623498177,119.027425454785,101415.380706095,63.7690286636353,210.034444444444,288.908372395833,0.804098698366709,295.574401855469,114.372990199471,3.80738067626953
2000-04-23,52.0164222717285,564.891340059591,69.8703507298417,100823.073902652,68.581072807312,194.955555555556,306.186565755208,0.908412555507386,295.517059326172,233.029309082788,2.47813820838928
2000-04-24,35.1795120239258,599.18426133262,88.5029452540465,101064.033121672,89.6123294830322,199.78,306.964907769097,0.996215647079571,287.635131835938,301.615108958676,4.50053358078003
2000-04-25,42.6879997253418,628.757973256149,124.902773031471,101511.862844864,72.3583993911743,74.3677777777778,330.320486111111,0.28114079929296,287.983978271484,155.922106866857,1.51705765724182
2000-04-26,46.9391174316406,625.17137415053,99.3655064714087,101188.63537359,71.5031137466431,243.898888888889,262.105827907986,0.217249324768674,293.762145996094,137.205235745979,3.91283679008484
2000-04-27,53.0011100769043,648.89326648068,101.665545639026,101197.619042124,71.3018016815186,240.956666666667,280.461194661458,0.435444737766706,296.294830322266,112.15648506061,3.06636691093445
2000-04-28,49.9504547119141,722.827546289504,62.4464619313929,100736.313816131,63.5815858840942,234.424444444444,298.744832899306,0.605755878718592,293.793029785156,115.011461526576,5.0168080329895
2000-04-29,46.4194793701172,687.213246398615,103.36438644996,101223.277876223,74.1571369171143,242.194444444444,302.906125217014,0.546060763280569,294.44921875,163.632215629629,2.77414655685425
2000-04-30,32.6829681396484,500.961784071705,168.507872023096,102006.456870012,87.4550018310547,167.935555555556,322.121357421875,0.773656020631827,289.667114257812,324.740538305537,2.16765069961548
2000-05-01,39.7050857543945,454.335995698651,170.903556383823,102035.192302924,86.9790000915527,165.003333333333,334.941831597222,0.640089725788008,289.823303222656,9.5857037677759,2.53165888786316
2000-05-02,47.1202812194824,589.745842633621,169.965322584755,102021.532204195,82.4833984375,177.703333333333,322.435170355903,0.568660064396037,292.082550048828,54.4209669625434,2.79805397987366
2000-05-03,49.0997734069824,527.515202011555,159.562769200916,101900.129615041,55.8380899429321,200.207777777778,304.318972439236,0.423282926160339,292.725646972656,92.4257635157092,2.94889259338379
2000-05-04,59.4828109741211,668.210563417964,155.595770953402,101847.827435223,54.6283826828003,246.173333333333,288.782252604167,0.228312453268819,293.606811523438,69.0280374703882,2.50903367996216
2000-05-05,65.6291656494141,686.143558946062,149.975477225005,101785.310947347,53.5040788650513,249.423333333333,282.973267144097,9.99866855977416e-13,294.993804931641,77.6342689494277,3.34409928321838
2000-05-06,63.5642776489258,800.600116369255,138.985389083498,101649.140683892,52.4562568664551,251.696666666667,282.068373480903,0.000778233867906597,295.727294921875,80.3141238798769,4.18388891220093
2000-05-07,66.5465545654297,870.003955202559,140.820865884587,101666.492701196,50.3773279190063,263.042222222222,283.885911458333,0.211435459998253,297.589416503906,94.8056121303669,4.40832471847534
2000-05-08,50.2723808288574,625.54891089849,148.832289440704,101762.174924275,61.6960697174072,223.411111111111,305.034919704861,0.380296949629431,295.14892578125,71.3941304786831,2.98999500274658
2000-05-09,58.5022621154785,664.435195938365,152.653542632053,101807.523990776,67.3129301071167,215.775555555556,313.761491970486,0.410739627364313,296.622619628906,87.3614997159989,2.18577790260315
2000-05-10,65.4060134887695,923.362482247566,145.361735290755,101714.856834534,61.0926151275635,215.262222222222,313.957005208333,0.383180992783262,298.285339355469,71.2514635759132,1.82398247718811
2000-05-11,66.8565826416016,723.268005828791,151.697090700965,101791.83333683,62.0371227264404,239.151111111111,306.231359592014,0.1750110631295,296.77880859375,31.0016835782341,2.44984292984009
2000-05-12,53.5873832702637,700.993337699153,179.315778844396,102136.904659675,56.0648994445801,264.313333333333,298.500620659722,0.00350968214587344,292.627197265625,67.9394493047975,4.61918687820435
2000-05-13,52.0180397033691,703.824863308853,207.153084572076,102489.667479552,46.1487560272217,276.135555555556,274.642013888889,9.99866855977416e-13,292.419494628906,98.3841975833386,3.82138586044312
2000-05-14,48.7431716918945,679.096206317477,208.706180326844,102481.237598805,43.2427988052368,277.518888888889,263.230543619792,9.99866855977416e-13,296.966369628906,119.915176561357,2.34639930725098
2000-05-15,57.2082328796387,1083.37514059126,178.969634336002,102110.19978198,42.159294128418,277.291111111111,278.669120008681,9.99866855977416e-13,299.234924316406,157.679060946242,1.9623966217041
2000-05-16,73.9058990478516,1272.39520573654,133.925302914739,101572.717969382,47.7923603057861,277.943333333333,290.025856119792,0.0124975203342671,300.759155273438,189.985348063293,2.27136635780334
2000-05-17,47.9118347167969,716.535267156838,90.3110948571043,101066.494400722,62.6947050094604,270.752222222222,305.732626953125,0.385805624648124,292.169708251953,240.716157383952,4.56357002258301
2000-05-18,39.8955116271973,1446.43964654608,72.8262426502056,100875.745274327,67.0368137359619,189.238888888889,319.683758680556,0.540613126212222,287.643890380859,232.340099702693,4.26555776596069
2000-05-19,34.3380126953125,1010.0700886957,61.9181361027916,100749.666254978,76.7540168762207,187.954444444444,291.332136501736,0.43326263104185,286.54345703125,241.090690636139,4.44646835327148
2000-05-20,35.3870544433594,879.568219484211,74.9668731626418,100912.479864152,82.8901996612549,208.744444444444,283.679292534722,0.725832786536028,285.15869140625,278.057408625843,3.97315430641174
2000-05-21,41.9019050598145,905.618255093448,83.1058236429043,101004.408636679,78.3889751434326,178.053333333333,299.046108940972,0.600308241650245,287.255126953125,235.426435233591,2.19652676582336
2000-05-22,38.0977783203125,762.657673199279,93.3990682346185,101130.79531591,89.1240653991699,152.354444444444,290.789983723958,0.807822013337792,286.30908203125,302.254629092177,2.64210653305054
2000-05-23,47.2815704345703,1015.98483108041,160.255058217704,101929.664963644,73.238094329834,157.972222222222,319.318901909722,0.679672836587147,289.954772949219,226.490690655894,3.07784032821655
2000-05-24,30.6582641601562,613.719426129078,126.665377304477,101514.385655891,76.8694190979004,170.361111111111,303.849193793403,0.959043535319084,288.798706054688,225.69411144527,4.4074125289917
2000-05-25,37.6791076660156,936.953805174124,86.0844882282942,101026.25248825,81.1883563995361,82.4133333333333,330.013474392361,0.848366471854875,289.746520996094,228.244590553084,5.71424055099487
2000-05-26,48.4318428039551,1283.97299934065,137.992500888368,101656.524521043,61.1861457824707,82.6122222222222,325.603169487847,0.709764546107542,290.792297363281,218.056515137119,3.91185760498047
2000-05-27,40.9853057861328,1138.9359653327,84.6680284636821,101012.77698545,64.2047138214111,259.805555555556,291.5121484375,0.532907084981086,289.112701416016,217.473602343625,6.1273193359375
2000-05-28,41.9591331481934,964.828601731834,59.0123440454847,100711.085705866,64.1433792114258,150.3,303.354983723958,0.74722658813217,287.900726318359,200.771238811614,7.12553691864014
2000-05-29,36.6960029602051,1234.51568535789,82.1766989098469,100996.778671623,74.324878692627,123.332222222222,297.63111328125,0.473089893642371,283.758605957031,248.918744773654,7.34310483932495
2000-05-30,41.7599334716797,1089.47865134995,125.581398449244,101526.384391261,76.1574144363403,205.822222222222,271.138787977431,0.730547968200228,287.058685302734,252.604353919773,3.12595701217651
2000-05-31,45.7444114685059,1078.53008565911,142.720106147748,101720.579308326,65.8637161254883,189.811111111111,284.28890625,0.624067263822281,288.651184082031,4.91459422444032,1.75099885463715
2000-06-01,52.0575294494629,1044.23716438608,178.719135020717,102140.165854417,60.946346282959,243.981111111111,278.831202256944,0.823661361452482,292.357971191406,209.727357394371,3.41054272651672
2000-06-02,54.4765701293945,870.759028698479,156.055778786925,101846.965987556,61.8685550689697,170.582222222222,322.269919704861,0.0138708742170437,297.745422363281,234.092086580951,3.56298971176147
2000-06-03,48.221981048584,710.431756398152,162.596088182368,101925.973045069,74.3918647766113,294.558888888889,305.827392578125,0.379518715762525,296.448364257812,44.3988208485111,1.88330078125
2000-06-04,54.3413009643555,485.608622988,134.162138631009,101584.962832657,76.1443386077881,242.452222222222,321.223483072917,0.49492622037852,295.993530273438,235.831425130568,3.49217367172241
