"date" "o3" "tmax" "blh" "tcc" "msl" "rh" "ssrd" "ws" "Direction"
2000-01-01 30.7635478973389 279.006042480469 554.459838867188 0.793823957443237 100829.484375 96.5878601074219 5.89063024520874 5.15595722198486 268.368072509766
2000-01-02 30.4020195007324 278.301696777344 448.920440673828 0.38458177447319 101621.1484375 91.3980026245117 41.3067321777344 4.33639287948608 252.007904052734
2000-01-03 18.6781749725342 281.989685058594 490.581573486328 0.609617352485657 101367.8828125 91.1246032714844 14.6914281845093 5.45187616348267 230.366363525391
2000-01-04 19.5367774963379 279.533020019531 559.902404785156 0.716492712497711 100886.640625 92.034797668457 10.1387605667114 5.46797275543213 225.999465942383
2000-01-05 23.6148891448975 278.601104736328 703.722778320312 0.353087872266769 101229.8359375 83.1059722900391 46.2656860351562 4.74255514144897 254.712875366211
2000-01-06 23.6716156005859 277.238372802734 289.078552246094 0.217589989304543 101232.1875 89.0898971557617 44.8360252380371 3.93486714363098 192.838027954102
2000-01-07 21.2317810058594 279.30322265625 449.884063720703 0.921814560890198 101352.140625 90.7770538330078 18.945348739624 3.67348194122314 237.816223144531
2000-01-08 23.9165477752686 280.076995849609 428.838928222656 0.537474751472473 101127.859375 85.6081008911133 31.339973449707 4.45172929763794 212.260620117188
2000-01-09 18.0917778015137 279.558990478516 402.775573730469 0.696840047836304 101333.890625 93.561149597168 19.6933002471924 2.75982880592346 268.984069824219
2000-01-10 22.2416343688965 277.748809814453 432.934661865234 0.828490138053894 102606.265625 89.4017181396484 28.3340148925781 2.57332968711853 284.252380371094
2000-01-11 23.8312358856201 276.972106933594 264.271087646484 0.268188178539276 103060.3125 80.8946685791016 54.2578315734863 2.5729808807373 221.957092285156
2000-01-12 27.4810085296631 275.657104492188 198.206069946289 0.0021973242983222 102441.7109375 78.0072479248047 56.6308746337891 3.21842908859253 186.122421264648
2000-01-13 29.3798904418945 274.637756347656 186.536682128906 0.0369263477623463 101409.625 73.8006210327148 58.0527534484863 3.00579738616943 169.986068725586
2000-01-14 25.3385276794434 274.71728515625 108.323417663574 0.168701320886612 101394.2578125 79.2804870605469 57.8867378234863 1.46631395816803 182.848022460938
2000-01-15 26.4705772399902 274.050048828125 355.613403320312 0.840635895729065 101867.46875 84.6536254882812 29.3301849365234 2.20094156265259 311.129547119141
2000-01-16 24.6744289398193 275.03125 287.801605224609 0.637633204460144 101987.1171875 86.9211196899414 45.3282012939453 3.63829565048218 255.028228759766
2000-01-17 34.0353393554688 278.871734619141 803.014709472656 0.992553889751434 100341.078125 97.7951354980469 10.5585832595825 7.10588312149048 291.007049560547
2000-01-18 34.004207611084 277.108367919922 997.834899902344 0.243227273225784 99921.2890625 80.5258178710938 59.3730278015137 6.51160669326782 315.408538818359
2000-01-19 28.9090557098389 275.410583496094 735.368469238281 0.0621341690421104 101153.359375 74.3771286010742 61.8652458190918 4.83413171768188 312.834777832031
2000-01-20 33.056526184082 276.691497802734 700.452880859375 0.861572325229645 100669.2734375 95.2908935546875 11.2578029632568 6.1507043838501 274.765594482422
2000-01-21 35.7864799499512 275.727722167969 1198.43713378906 0.279053002595901 100565.984375 66.7344055175781 57.171875 5.93795537948608 322.630859375
2000-01-22 30.8393821716309 272.446075439453 356.142272949219 0.571655690670013 100284.984375 72.1630477905273 23.8632488250732 3.54162454605103 146.456039428711
2000-01-23 37.7057723999023 271.276916503906 545.665466308594 0.270935982465744 100460.296875 50.2806587219238 71.8750152587891 3.67414903640747 54.3256607055664
2000-01-24 29.3239898681641 270.864013671875 483.130126953125 0.512391030788422 101296.28125 54.5203132629395 45.6521987915039 1.65911221504211 331.300628662109
2000-01-25 31.1261806488037 271.375061035156 349.626037597656 0.238341823220253 102032.40625 55.3132362365723 73.1172256469727 2.38423323631287 253.808578491211
2000-01-26 33.3761863708496 276.197631835938 656.133117675781 0.998779296875 101472.3203125 85.6794052124023 14.7968597412109 6.58084201812744 273.640533447266
2000-01-27 32.9913558959961 275.88037109375 796.709594726562 0.99969482421875 101488.1484375 94.0535278320312 22.4863700866699 6.69040679931641 264.660278320312
2000-01-28 32.9715118408203 276.220916748047 896.455993652344 0.947631478309631 100308.4140625 81.4724273681641 27.4199657440186 7.98541641235352 241.9892578125
2000-01-29 34.4986610412598 280.101776123047 1137.91943359375 1 98461.859375 92.5073089599609 13.4648580551147 10.1249341964722 236.791870117188
2000-01-30 40.0062866210938 279.468383789062 1806.45544433594 0.325194627046585 99250.171875 68.6249465942383 58.9336929321289 9.71612453460693 271.699127197266
2000-01-31 29.3157234191895 280.691558837891 974.666015625 1 100285.4140625 97.0932693481445 8.94143390655518 7.92450428009033 254.169097900391
2000-02-01 28.6861400604248 282.791320800781 827.118347167969 0.473814338445663 101013.9296875 81.8115997314453 41.5099182128906 6.52872133255005 238.036407470703
2000-02-02 34.0039863586426 282.989471435547 877.330932617188 0.358946770429611 100422.765625 73.8650207519531 29.554780960083 6.28832244873047 253.401565551758
2000-02-03 38.7600784301758 278.910552978516 1096.95678710938 0.805419206619263 101422.6171875 87.7478637695312 48.5586357116699 6.70793342590332 279.989898681641
2000-02-04 30.8619003295898 279.9658203125 723.693420410156 0.707947134971619 102081.6796875 88.0747680664062 33.6270713806152 5.89641046524048 246.231384277344
2000-02-05 25.3909645080566 282.671630859375 558.969848632812 0.698485434055328 101736.5390625 89.5830917358398 27.4531383514404 5.68831872940063 254.318298339844
2000-02-06 34.3376502990723 285.419616699219 398.154541015625 0.233703151345253 101256.0078125 72.0142135620117 80.7266159057617 4.23878049850464 234.507553100586
2000-02-07 37.7316703796387 282.507141113281 1000.18280029297 0.551086485385895 100426.7421875 71.0483551025391 47.8826332092285 6.00683450698853 236.44189453125
2000-02-08 32.2052459716797 283.320526123047 1123.93591308594 0.913573741912842 99212.328125 90.05126953125 26.5619621276855 7.19422101974487 238.376083374023
2000-02-09 37.3523979187012 280.570190429688 1523.16137695312 0.746580123901367 99190.4375 77.3131790161133 29.5754013061523 8.95030403137207 262.002777099609
2000-02-10 35.0070419311523 281.129821777344 934.902099609375 0.531371891498566 100880.296875 74.7830657958984 71.6546936035156 5.36942911148071 246.706848144531
2000-02-11 33.7901039123535 280.152618408203 754.115661621094 0.560366749763489 101125.53125 80.7014236450195 79.0831298828125 4.80977773666382 268.614074707031
2000-02-12 34.1154708862305 279.556549072266 668.673461914062 0.245299875736237 101323.59375 70.2872848510742 101.226745605469 4.50933790206909 214.277130126953
2000-02-13 31.8033447265625 277.380920410156 866.675964355469 0.446348756551743 100247.6171875 89.6968078613281 84.5780868530273 6.27839422225952 253.653839111328
2000-02-14 39.5468482971191 277.299468994141 973.549560546875 0.597349643707275 100660.7265625 78.7118988037109 67.2406997680664 5.41187620162964 284.515991210938
2000-02-15 31.4031829833984 277.532958984375 468.662170410156 0.572144687175751 99910.53125 87.6525802612305 18.2372131347656 4.37204170227051 225.112243652344
2000-02-16 29.4972152709961 278.509948730469 654.686462402344 0.52294784784317 99151.9921875 91.6320877075195 60.6192169189453 4.34915542602539 231.315505981445
2000-02-17 29.944314956665 276.933746337891 649.569946289062 0.758664548397064 99078.8984375 70.6561737060547 87.5172348022461 2.87873482704163 240.070510864258
2000-02-18 33.2682151794434 276.596557617188 483.0478515625 0.640564501285553 99608.9453125 79.578742980957 99.1639785766602 3.24069118499756 255.930480957031
2000-02-19 28.8119220733643 277.014221191406 432.700897216797 0.246458321809769 99820.6953125 78.3441162109375 112.771865844727 2.13590788841248 53.0416107177734
2000-02-20 33.226749420166 277.239990234375 517.589294433594 0.22387732565403 100995.6015625 70.0833969116211 124.521354675293 2.341228723526 272.916107177734
2000-02-21 32.3543472290039 276.801666259766 443.295867919922 0.0272222775965929 101613.9453125 75.5583572387695 128.203186035156 1.88920342922211 296.330474853516
2000-02-22 32.9943046569824 277.488159179688 481.810241699219 0.00054933107458055 101495.25 61.7953948974609 131.611053466797 2.37616491317749 163.186264038086
2000-02-23 31.2215957641602 276.144927978516 197.864837646484 0.791810095310211 101359.0078125 83.5298843383789 33.1316528320312 1.85246920585632 194.254928588867
2000-02-24 33.1677207946777 277.222503662109 385.413879394531 0.44683775305748 101138.34375 92.8808441162109 23.0971221923828 5.11291408538818 223.668670654297
2000-02-25 31.6301002502441 279.356994628906 722.007385253906 0.721987187862396 101359.75 81.8990173339844 64.5946197509766 4.93686819076538 263.89990234375
2000-02-26 34.911506652832 281.546630859375 766.522033691406 0.767089903354645 101873.2265625 68.8078689575195 72.2140960693359 4.69518852233887 266.550567626953
