"date" "o3" "tmax" "blh" "tcc" "msl" "rh" "ssrd" "ws" "Direction"
2000-01-01 20.258113861084 275.462341308594 205.539278793042 0.963361970306037 102294.426518891 92.1789951324463 14.7949265255674 2.75943803787231 220.365929142689
2000-01-02 26.1609535217285 276.968994140625 281.046628385033 0.874261822289008 102655.434623587 94.4098720550537 6.36666666666667 4.10932636260986 272.696858768992
2000-01-03 18.471607208252 279.212036132812 524.180294071242 0.999328582547198 102398.969346551 84.2924957275391 24.7933333333333 5.60821008682251 243.548773302769
2000-01-04 22.4027557373047 278.997314453125 586.473857484634 0.999755848199617 101756.021726649 86.4242992401123 16.2533333333333 5.53990793228149 233.168906344246
2000-01-05 26.7556304931641 279.718322753906 1031.71552891207 0.440831336884707 101818.415150573 77.2686157226562 3.8 5.98153734207153 265.7714012147
2000-01-06 11.2449407577515 277.661254882812 197.736852668536 0.0761753620323429 102066.512078838 79.1736373901367 27.8688888888889 4.11743783950806 200.317134965624
2000-01-07 9.86729717254639 279.776489257812 573.00838014073 0.701478644348123 102171.977886141 84.5626487731934 31.0944444444444 4.09383487701416 237.295244980946
2000-01-08 18.7882709503174 278.7841796875 705.586701466 0.675384920575367 102040.545584858 81.4784107208252 16.3866666666667 4.89272785186768 226.738792498576
2000-01-09 16.1562404632568 278.316802978516 421.553221417462 0.962064913861192 102286.119702097 94.6246166229248 22.1655555555556 2.39996123313904 264.69219368473
2000-01-10 22.3677978515625 275.427612304688 261.729331447748 0.950818671510011 103418.923384974 98.6800117492676 4.70333333333333 1.9230170249939 302.037711149434
2000-01-11 20.8606910705566 274.806732177734 461.572116701217 0.762776005982719 103835.80252411 89.6130466461182 16.7322222222222 2.59761714935303 218.897995199995
2000-01-12 8.28571605682373 274.297393798828 245.306482911491 0.374193154594869 103320.718350869 85.2186393737793 27.2255555555556 3.68919706344604 207.733517974679
2000-01-13 12.3635883331299 272.007934570312 285.073687029939 0.234629881129592 102401.430625601 78.9676628112793 32.78 3.1868371963501 191.822477561193
2000-01-14 8.64503860473633 272.667053222656 160.989942533767 0.714372911358636 102337.621966223 83.5666103363037 34.85 2.046391248703 181.49364630608
2000-01-15 8.19482040405273 272.763977050781 456.286602229778 0.869958646789641 103071.144655174 93.0770492553711 21.2733333333333 2.50719237327576 311.095343413387
