"date" "o3" "tmax" "blh" "tcc" "msl" "rh" "ssrd" "ws" "Direction"
2000-01-01 16.9005603790283 277.768829345703 407.053314208984 0.987365782260895 98572.8046875 98.0893325805664 9.56837272644043 3.91670346260071 256.600616455078
2000-01-02 15.5099105834961 278.582946777344 202.046447753906 0.91717529296875 99174.625 97.8433151245117 22.7265586853027 2.76168203353882 227.298645019531
2000-01-03 18.5174369812012 279.139373779297 300.362731933594 0.895750939846039 99054.359375 95.1772842407227 20.8145370483398 3.62863492965698 220.938888549805
2000-01-04 26.3856239318848 279.102416992188 541.027587890625 0.650998055934906 98509.671875 87.3594665527344 34.8184967041016 4.64766263961792 229.261001586914
2000-01-05 27.2381286621094 278.769714355469 583.411315917969 0.678346991539001 98731.1953125 90.9672927856445 47.9684257507324 3.47302675247192 236.936706542969
2000-01-06 22.0028018951416 277.290344238281 230.547149658203 0.508481323719025 98587.21875 91.37255859375 47.398551940918 2.79253602027893 170.371246337891
2000-01-07 18.3313388824463 277.651641845703 275.541015625 0.83202999830246 98804.4921875 97.4908752441406 14.1191682815552 2.84951210021973 226.542495727539
2000-01-08 19.6601276397705 279.655120849609 399.96240234375 0.684324145317078 98584.8671875 94.6778945922852 31.2090377807617 3.44977474212646 206.62890625
2000-01-09 24.8019523620605 278.465240478516 391.245330810547 0.955810546875 98600.1015625 97.7969741821289 9.12303733825684 3.21271204948425 300.12890625
2000-01-10 26.7404975891113 275.826934814453 403.216217041016 0.737853109836578 99915.25 82.1018829345703 50.9844360351562 2.09627676010132 345.122222900391
2000-01-11 25.0077972412109 274.487731933594 226.834167480469 0.207397669553757 100249.84375 75.7310333251953 67.1367416381836 0.963124394416809 115.863716125488
2000-01-12 26.4951076507568 274.203979492188 174.581359863281 0.0241699013859034 99617.9453125 81.7670211791992 68.2441635131836 1.73967361450195 117.769500732422
2000-01-13 22.8979072570801 274.247161865234 149.536605834961 0.0377811528742313 98574.5625 80.0872421264648 69.6543121337891 1.68426299095154 116.326995849609
2000-01-14 25.1427307128906 274.74853515625 123.66690826416 0.0154415769502521 98541.6328125 77.3762054443359 70.1211166381836 1.41577923297882 72.6561660766602
